danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,album_name,artist_name
0.531,0.597,0,-10.337,1,0.0342,0.316,0.0,0.451,0.946,173.251,audio_features,4yYuWe6Mvr9JJcvUGupd4s,spotify:track:4yYuWe6Mvr9JJcvUGupd4s,https://api.spotify.com/v1/tracks/4yYuWe6Mvr9JJcvUGupd4s,https://api.spotify.com/v1/audio-analysis/4yYuWe6Mvr9JJcvUGupd4s,127653,4,"Can't Buy Me Love - Live At The BBC For ""From Us To You Say The Beatles"" / 10th March, 1964",Live At The BBC (Remastered),The Beatles
0.719,0.0596,9,-25.112,0,0.904,0.753,6.58e-06,0.12,0.721,87.718,audio_features,2dbxhZa5Hy4Gm8KraRMoRM,spotify:track:2dbxhZa5Hy4Gm8KraRMoRM,https://api.spotify.com/v1/tracks/2dbxhZa5Hy4Gm8KraRMoRM,https://api.spotify.com/v1/audio-analysis/2dbxhZa5Hy4Gm8KraRMoRM,28067,4,"From Fluff To You - Live At The BBC For ""From Us To You Say The Beatles"" / 10th March, 1964",Live At The BBC (Remastered),The Beatles
0.571,0.329,5,-13.496,1,0.0362,0.616,1.82e-06,0.0876,0.571,120.101,audio_features,2SxoyLEyWDrmOCojLtdmsO,spotify:track:2SxoyLEyWDrmOCojLtdmsO,https://api.spotify.com/v1/tracks/2SxoyLEyWDrmOCojLtdmsO,https://api.spotify.com/v1/audio-analysis/2SxoyLEyWDrmOCojLtdmsO,137427,4,"Till There Was You - Live At The BBC For ""From Us To You Say The Beatles"" / 10th March, 1964",Live At The BBC (Remastered),The Beatles
0.678,0.11,2,-21.429,0,0.456,0.807,0.0,0.303,0.699,87.792,audio_features,4BguAGpH8UIqyFOHbbhBKn,spotify:track:4BguAGpH8UIqyFOHbbhBKn,https://api.spotify.com/v1/tracks/4BguAGpH8UIqyFOHbbhBKn,https://api.spotify.com/v1/audio-analysis/4BguAGpH8UIqyFOHbbhBKn,69413,5,"Crinsk Dee Night - Live At The BBC For ""Top Gear"" / 16th July, 1964",Live At The BBC (Remastered),The Beatles
0.552,0.525,0,-11.16,1,0.0363,0.0179,0.0,0.147,0.796,139.302,audio_features,10Pp5nEaoOtUpnfXKz1kAK,spotify:track:10Pp5nEaoOtUpnfXKz1kAK,https://api.spotify.com/v1/tracks/10Pp5nEaoOtUpnfXKz1kAK,https://api.spotify.com/v1/audio-analysis/10Pp5nEaoOtUpnfXKz1kAK,163600,4,"A Hard Day's Night - Live At The BBC For ""Top Gear"" / 16th July, 1964",Live At The BBC (Remastered),The Beatles
0.0,0.0613,9,-22.937,1,0.0,0.318,0.0,0.317,0.0,0.0,audio_features,7rNv06qGP8OwY49hw06V0p,spotify:track:7rNv06qGP8OwY49hw06V0p,https://api.spotify.com/v1/tracks/7rNv06qGP8OwY49hw06V0p,https://api.spotify.com/v1/audio-analysis/7rNv06qGP8OwY49hw06V0p,13853,0,"Ringo? Yep! - Live At The BBC For ""From Us To You Say The Beatles"" / 30th March, 1964",Live At The BBC (Remastered),The Beatles
0.435,0.818,11,-10.838,0,0.0825,0.436,8.99e-06,0.134,0.691,192.399,audio_features,60b4qWeB0L2qQTyRuuOPQs,spotify:track:60b4qWeB0L2qQTyRuuOPQs,https://api.spotify.com/v1/tracks/60b4qWeB0L2qQTyRuuOPQs,https://api.spotify.com/v1/audio-analysis/60b4qWeB0L2qQTyRuuOPQs,129880,4,"I Wanna Be Your Man - Live At The BBC For ""From Us To You Say The Beatles"" / 30th March, 1964",Live At The BBC (Remastered),The Beatles
0.737,0.0586,9,-27.456,0,0.918,0.589,0.0,0.392,0.923,119.715,audio_features,0F4Z1nLivaQjZNpkXBxh8c,spotify:track:0F4Z1nLivaQjZNpkXBxh8c,https://api.spotify.com/v1/tracks/0F4Z1nLivaQjZNpkXBxh8c,https://api.spotify.com/v1/audio-analysis/0F4Z1nLivaQjZNpkXBxh8c,20160,4,"Just A Rumour - Live At The BBC For ""From Us To You Say The Beatles"" / 30th March, 1964",Live At The BBC (Remastered),The Beatles
0.468,0.644,2,-11.269,1,0.0439,0.27,0.000156,0.185,0.966,169.778,audio_features,1Y57iWs9X7krJxQpuFLAjq,spotify:track:1Y57iWs9X7krJxQpuFLAjq,https://api.spotify.com/v1/tracks/1Y57iWs9X7krJxQpuFLAjq,https://api.spotify.com/v1/audio-analysis/1Y57iWs9X7krJxQpuFLAjq,136747,4,"Roll Over Beethoven - Live At The BBC For ""From Us To You Say The Beatles"" / 30th March, 1964",Live At The BBC (Remastered),The Beatles
0.477,0.49,1,-10.884,0,0.0314,0.117,0.00462,0.316,0.882,76.349,audio_features,6NRVOIv9P0hHiLPmJtuR5m,spotify:track:6NRVOIv9P0hHiLPmJtuR5m,https://api.spotify.com/v1/tracks/6NRVOIv9P0hHiLPmJtuR5m,https://api.spotify.com/v1/audio-analysis/6NRVOIv9P0hHiLPmJtuR5m,126707,4,"All My Loving - Live At The BBC For ""From Us To You Say The Beatles"" / 30th March, 1964",Live At The BBC (Remastered),The Beatles
0.649,0.488,5,-12.87,1,0.0341,0.267,0.0,0.0662,0.778,136.058,audio_features,2nxQO7UEkzClntpdwLoyJP,spotify:track:2nxQO7UEkzClntpdwLoyJP,https://api.spotify.com/v1/tracks/2nxQO7UEkzClntpdwLoyJP,https://api.spotify.com/v1/audio-analysis/2nxQO7UEkzClntpdwLoyJP,137840,4,"Things We Said Today - Live At The BBC For ""Top Gear"" / 16th July, 1964",Live At The BBC (Remastered),The Beatles
0.76,0.378,9,-13.018,1,0.0402,0.138,0.00016,0.0671,0.907,87.182,audio_features,4ekQhyK6Kmi6uNGlxqW1ec,spotify:track:4ekQhyK6Kmi6uNGlxqW1ec,https://api.spotify.com/v1/tracks/4ekQhyK6Kmi6uNGlxqW1ec,https://api.spotify.com/v1/audio-analysis/4ekQhyK6Kmi6uNGlxqW1ec,198867,4,"She's A Woman - Live At The BBC For ""Top Gear"" / 26th November, 1964",Live At The BBC (Remastered),The Beatles
0.491,0.637,4,-10.923,1,0.0437,0.403,0.0,0.071,0.975,169.477,audio_features,2x1GxtalXb3xo13T76UFxz,spotify:track:2x1GxtalXb3xo13T76UFxz,https://api.spotify.com/v1/tracks/2x1GxtalXb3xo13T76UFxz,https://api.spotify.com/v1/audio-analysis/2x1GxtalXb3xo13T76UFxz,141467,4,"Sweet Little Sixteen - Live At The BBC For ""Pop Go The Beatles"" / 23rd July, 1963",Live At The BBC (Remastered),The Beatles
0.0,0.0923,8,-20.653,1,0.0,0.953,0.0,0.155,0.0,0.0,audio_features,3MksxREMIslA65ZsIZHqzH,spotify:track:3MksxREMIslA65ZsIZHqzH,https://api.spotify.com/v1/tracks/3MksxREMIslA65ZsIZHqzH,https://api.spotify.com/v1/audio-analysis/3MksxREMIslA65ZsIZHqzH,10360,0,"1822! - Live At The BBC For ""Pop Go The Beatles"" / 23rd July, 1963",Live At The BBC (Remastered),The Beatles
0.579,0.481,4,-12.618,1,0.0398,0.46,0.0459,0.0741,0.963,161.701,audio_features,1wSZ0SwBymmDV96CtlGl9o,spotify:track:1wSZ0SwBymmDV96CtlGl9o,https://api.spotify.com/v1/tracks/1wSZ0SwBymmDV96CtlGl9o,https://api.spotify.com/v1/audio-analysis/1wSZ0SwBymmDV96CtlGl9o,156160,4,"Lonesome Tears In My Eyes - Live At The BBC For ""Pop Go The Beatles"" / 23rd July, 1963",Live At The BBC (Remastered),The Beatles
0.761,0.614,9,-11.97,1,0.0374,0.52,0.0,0.179,0.979,117.032,audio_features,5YrqrCg9WqPyhvIGlpaOst,spotify:track:5YrqrCg9WqPyhvIGlpaOst,https://api.spotify.com/v1/tracks/5YrqrCg9WqPyhvIGlpaOst,https://api.spotify.com/v1/audio-analysis/5YrqrCg9WqPyhvIGlpaOst,179880,4,"Nothin' Shakin' - Live At The BBC For ""Pop Go The Beatles"" / 23rd July, 1963",Live At The BBC (Remastered),The Beatles
0.541,0.6,2,-11.599,1,0.0311,0.504,0.0,0.238,0.958,133.737,audio_features,1j8M18rzGenrxvrbHNp8Aj,spotify:track:1j8M18rzGenrxvrbHNp8Aj,https://api.spotify.com/v1/tracks/1j8M18rzGenrxvrbHNp8Aj,https://api.spotify.com/v1/audio-analysis/1j8M18rzGenrxvrbHNp8Aj,110307,4,"The Hippy Hippy Shake - Live At The BBC For ""Pop Go The Beatles"" / 30th July, 1963",Live At The BBC (Remastered),The Beatles
0.604,0.617,9,-11.213,1,0.0346,0.583,0.0,0.454,0.913,92.458,audio_features,4a75E2Hcz8gQWnEAoK2WBR,spotify:track:4a75E2Hcz8gQWnEAoK2WBR,https://api.spotify.com/v1/tracks/4a75E2Hcz8gQWnEAoK2WBR,https://api.spotify.com/v1/audio-analysis/4a75E2Hcz8gQWnEAoK2WBR,112813,4,"Glad All Over - Live At The BBC For ""Pop Go The Beatles"" / 20th August, 1963",Live At The BBC (Remastered),The Beatles
0.726,0.702,7,-10.757,1,0.032,0.0974,3.46e-05,0.239,0.931,109.114,audio_features,0CaBBQsaAiRHhiLmzi7ZRp,spotify:track:0CaBBQsaAiRHhiLmzi7ZRp,https://api.spotify.com/v1/tracks/0CaBBQsaAiRHhiLmzi7ZRp,https://api.spotify.com/v1/audio-analysis/0CaBBQsaAiRHhiLmzi7ZRp,216813,4,Two Of Us - Remastered 2009,Let It Be (Remastered),The Beatles
0.538,0.478,11,-8.957,0,0.0388,0.472,0.0,0.17,0.527,59.004,audio_features,4OUmlC67FoPLvQNuE5C7kF,spotify:track:4OUmlC67FoPLvQNuE5C7kF,https://api.spotify.com/v1/tracks/4OUmlC67FoPLvQNuE5C7kF,https://api.spotify.com/v1/audio-analysis/4OUmlC67FoPLvQNuE5C7kF,235000,4,Dig A Pony - Remastered 2009,Let It Be (Remastered),The Beatles
0.257,0.412,1,-11.788,1,0.0287,0.361,8.68e-05,0.0702,0.858,152.126,audio_features,4dkoqJrP0L8FXftrMZongF,spotify:track:4dkoqJrP0L8FXftrMZongF,https://api.spotify.com/v1/tracks/4dkoqJrP0L8FXftrMZongF,https://api.spotify.com/v1/audio-analysis/4dkoqJrP0L8FXftrMZongF,228133,4,Across The Universe - Remastered 2009,Let It Be (Remastered),The Beatles
0.291,0.638,9,-7.854,0,0.0554,0.179,0.0,0.101,0.525,185.235,audio_features,2BMqay80iBzZTa608Y1eG1,spotify:track:2BMqay80iBzZTa608Y1eG1,https://api.spotify.com/v1/tracks/2BMqay80iBzZTa608Y1eG1,https://api.spotify.com/v1/audio-analysis/2BMqay80iBzZTa608Y1eG1,145587,3,I Me Mine - Remastered 2009,Let It Be (Remastered),The Beatles
0.54,0.489,5,-12.276,1,0.117,0.659,0.0019,0.457,0.67,157.03,audio_features,0eRyOunOVBChlXxIvqwOxH,spotify:track:0eRyOunOVBChlXxIvqwOxH,https://api.spotify.com/v1/tracks/0eRyOunOVBChlXxIvqwOxH,https://api.spotify.com/v1/audio-analysis/0eRyOunOVBChlXxIvqwOxH,50467,3,Dig It - Remastered 2009,Let It Be (Remastered),The Beatles
0.443,0.403,0,-8.339,1,0.0322,0.631,0.0,0.111,0.41,143.462,audio_features,7iN1s7xHE4ifF5povM6A48,spotify:track:7iN1s7xHE4ifF5povM6A48,https://api.spotify.com/v1/tracks/7iN1s7xHE4ifF5povM6A48,https://api.spotify.com/v1/audio-analysis/7iN1s7xHE4ifF5povM6A48,243027,4,Let It Be - Remastered 2009,Let It Be (Remastered),The Beatles
0.516,0.515,2,-12.035,0,0.215,0.379,0.0,0.103,0.524,169.039,audio_features,2VsX1BoWSGiuVXGiFSUr6h,spotify:track:2VsX1BoWSGiuVXGiFSUr6h,https://api.spotify.com/v1/tracks/2VsX1BoWSGiuVXGiFSUr6h,https://api.spotify.com/v1/audio-analysis/2VsX1BoWSGiuVXGiFSUr6h,40040,4,Maggie Mae - Remastered 2009,Let It Be (Remastered),The Beatles
0.44,0.609,2,-8.824,1,0.0358,0.0715,0.0,0.582,0.364,165.156,audio_features,3gwRWIbr5ycEVLIAXrWaw7,spotify:track:3gwRWIbr5ycEVLIAXrWaw7,https://api.spotify.com/v1/tracks/3gwRWIbr5ycEVLIAXrWaw7,https://api.spotify.com/v1/audio-analysis/3gwRWIbr5ycEVLIAXrWaw7,217560,4,I've Got A Feeling - Remastered 2009,Let It Be (Remastered),The Beatles
0.554,0.828,4,-6.435,1,0.0739,0.0307,0.0,0.907,0.888,90.95,audio_features,50qHmeex1nPTyQTwBXjSE4,spotify:track:50qHmeex1nPTyQTwBXjSE4,https://api.spotify.com/v1/tracks/50qHmeex1nPTyQTwBXjSE4,https://api.spotify.com/v1/audio-analysis/50qHmeex1nPTyQTwBXjSE4,173960,4,One After 909 - Remastered 2009,Let It Be (Remastered),The Beatles
0.299,0.329,3,-10.096,1,0.0279,0.756,0.0105,0.0559,0.392,132.282,audio_features,3mlMpmY8oZIBFc39D9zLbh,spotify:track:3mlMpmY8oZIBFc39D9zLbh,https://api.spotify.com/v1/tracks/3mlMpmY8oZIBFc39D9zLbh,https://api.spotify.com/v1/audio-analysis/3mlMpmY8oZIBFc39D9zLbh,218187,4,The Long And Winding Road - Remastered 2009,Let It Be (Remastered),The Beatles
0.88,0.556,2,-10.773,1,0.0855,0.24,0.0483,0.24,0.955,128.542,audio_features,5dpRJkvY8oWMQmQbEQTXhO,spotify:track:5dpRJkvY8oWMQmQbEQTXhO,https://api.spotify.com/v1/tracks/5dpRJkvY8oWMQmQbEQTXhO,https://api.spotify.com/v1/audio-analysis/5dpRJkvY8oWMQmQbEQTXhO,152213,4,For You Blue - Remastered 2009,Let It Be (Remastered),The Beatles
0.761,0.592,2,-9.836,1,0.0586,0.492,0.00626,0.61,0.332,123.095,audio_features,4MLBqAEzNN89o2M9h92Z26,spotify:track:4MLBqAEzNN89o2M9h92Z26,https://api.spotify.com/v1/tracks/4MLBqAEzNN89o2M9h92Z26,https://api.spotify.com/v1/audio-analysis/4MLBqAEzNN89o2M9h92Z26,189387,4,Get Back - Remastered 2009,Let It Be (Remastered),The Beatles
0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,audio_features,2EqlS6tkEnglzr7tkKAAYD,spotify:track:2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/tracks/2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/audio-analysis/2EqlS6tkEnglzr7tkKAAYD,259947,4,Come Together - Remastered 2009,Abbey Road (Remastered),The Beatles
0.396,0.338,0,-10.872,1,0.0304,0.198,2.62e-06,0.138,0.377,133.522,audio_features,0pNeVovbiZHkulpGeOx1Gj,spotify:track:0pNeVovbiZHkulpGeOx1Gj,https://api.spotify.com/v1/tracks/0pNeVovbiZHkulpGeOx1Gj,https://api.spotify.com/v1/audio-analysis/0pNeVovbiZHkulpGeOx1Gj,182293,4,Something - Remastered 2009,Abbey Road (Remastered),The Beatles
0.764,0.426,2,-11.045,1,0.0405,0.629,0.000119,0.132,0.726,131.12,audio_features,2S8xyNRJX1XQdo3qnTuovI,spotify:track:2S8xyNRJX1XQdo3qnTuovI,https://api.spotify.com/v1/tracks/2S8xyNRJX1XQdo3qnTuovI,https://api.spotify.com/v1/audio-analysis/2S8xyNRJX1XQdo3qnTuovI,207920,4,Maxwell's Silver Hammer - Remastered 2009,Abbey Road (Remastered),The Beatles
0.422,0.656,4,-8.412,1,0.0397,0.0126,0.0279,0.268,0.549,173.93,audio_features,2mxByJWOajjiVsLWjNXvDJ,spotify:track:2mxByJWOajjiVsLWjNXvDJ,https://api.spotify.com/v1/tracks/2mxByJWOajjiVsLWjNXvDJ,https://api.spotify.com/v1/audio-analysis/2mxByJWOajjiVsLWjNXvDJ,207240,3,Oh! Darling - Remastered 2009,Abbey Road (Remastered),The Beatles
0.626,0.512,1,-9.15,0,0.0247,0.155,4.65e-05,0.215,0.73,92.225,audio_features,0suLngfo7rJoetk7Ub6N8l,spotify:track:0suLngfo7rJoetk7Ub6N8l,https://api.spotify.com/v1/tracks/0suLngfo7rJoetk7Ub6N8l,https://api.spotify.com/v1/audio-analysis/0suLngfo7rJoetk7Ub6N8l,170720,4,Octopus's Garden - Remastered 2009,Abbey Road (Remastered),The Beatles
0.37,0.515,2,-9.487,0,0.0321,0.0233,0.205,0.0966,0.42,115.732,audio_features,3Z25k4ZF6QENy2d9YatsM5,spotify:track:3Z25k4ZF6QENy2d9YatsM5,https://api.spotify.com/v1/tracks/3Z25k4ZF6QENy2d9YatsM5,https://api.spotify.com/v1/audio-analysis/3Z25k4ZF6QENy2d9YatsM5,467320,4,I Want You (She's So Heavy) - Remastered 2009,Abbey Road (Remastered),The Beatles
0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,audio_features,6dGnYIeXmHdcikdzNNDMm2,spotify:track:6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/tracks/6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/audio-analysis/6dGnYIeXmHdcikdzNNDMm2,185733,4,Here Comes The Sun - Remastered 2009,Abbey Road (Remastered),The Beatles
0.328,0.249,2,-11.777,1,0.0272,0.754,5.77e-06,0.134,0.162,81.257,audio_features,1rxoyGj1QuPoVi8fOft1Kt,spotify:track:1rxoyGj1QuPoVi8fOft1Kt,https://api.spotify.com/v1/tracks/1rxoyGj1QuPoVi8fOft1Kt,https://api.spotify.com/v1/audio-analysis/1rxoyGj1QuPoVi8fOft1Kt,165667,4,Because - Remastered 2009,Abbey Road (Remastered),The Beatles
0.335,0.416,0,-11.051,1,0.0348,0.345,0.136,0.116,0.223,174.464,audio_features,1jOLTO379yIu9aMnCkpMQl,spotify:track:1jOLTO379yIu9aMnCkpMQl,https://api.spotify.com/v1/tracks/1jOLTO379yIu9aMnCkpMQl,https://api.spotify.com/v1/audio-analysis/1jOLTO379yIu9aMnCkpMQl,242973,3,You Never Give Me Your Money - Remastered 2009,Abbey Road (Remastered),The Beatles
0.483,0.177,2,-17.629,1,0.0277,0.284,0.499,0.116,0.192,74.994,audio_features,4nwKdZID1ht0lDBJ5h2p87,spotify:track:4nwKdZID1ht0lDBJ5h2p87,https://api.spotify.com/v1/tracks/4nwKdZID1ht0lDBJ5h2p87,https://api.spotify.com/v1/audio-analysis/4nwKdZID1ht0lDBJ5h2p87,146267,4,Sun King - Remastered 2009,Abbey Road (Remastered),The Beatles
0.676,0.596,4,-9.107,1,0.0272,0.0699,1.96e-05,0.351,0.97,100.687,audio_features,4JOyMhad5dD81uGYLGgKrS,spotify:track:4JOyMhad5dD81uGYLGgKrS,https://api.spotify.com/v1/tracks/4JOyMhad5dD81uGYLGgKrS,https://api.spotify.com/v1/audio-analysis/4JOyMhad5dD81uGYLGgKrS,66533,4,Mean Mr Mustard - Remastered 2009,Abbey Road (Remastered),The Beatles
0.474,0.939,11,-8.884,0,0.199,0.00472,0.674,0.19,0.499,166.829,audio_features,1FTCA6wQwulQFokDddKE68,spotify:track:1FTCA6wQwulQFokDddKE68,https://api.spotify.com/v1/tracks/1FTCA6wQwulQFokDddKE68,https://api.spotify.com/v1/audio-analysis/1FTCA6wQwulQFokDddKE68,72640,4,Polythene Pam - Remastered 2009,Abbey Road (Remastered),The Beatles
0.53,0.72,2,-8.793,1,0.0338,0.00376,3.38e-05,0.314,0.69,80.652,audio_features,2jtUGFsqanQ82zqDlhiKIp,spotify:track:2jtUGFsqanQ82zqDlhiKIp,https://api.spotify.com/v1/tracks/2jtUGFsqanQ82zqDlhiKIp,https://api.spotify.com/v1/audio-analysis/2jtUGFsqanQ82zqDlhiKIp,118627,4,She Came In Through The Bathroom Window - Remastered 2009,Abbey Road (Remastered),The Beatles
0.419,0.152,0,-12.126,1,0.0277,0.326,0.0034,0.113,0.239,80.608,audio_features,01SfTM5nfCou5gQL70r6gs,spotify:track:01SfTM5nfCou5gQL70r6gs,https://api.spotify.com/v1/tracks/01SfTM5nfCou5gQL70r6gs,https://api.spotify.com/v1/audio-analysis/01SfTM5nfCou5gQL70r6gs,91760,4,Golden Slumbers - Remastered 2009,Abbey Road (Remastered),The Beatles
0.543,0.458,0,-8.976,1,0.0274,0.226,0.00663,0.298,0.704,84.319,audio_features,5eZrW59C3UgBhkqNlowEID,spotify:track:5eZrW59C3UgBhkqNlowEID,https://api.spotify.com/v1/tracks/5eZrW59C3UgBhkqNlowEID,https://api.spotify.com/v1/audio-analysis/5eZrW59C3UgBhkqNlowEID,96467,4,Carry That Weight - Remastered 2009,Abbey Road (Remastered),The Beatles
0.647,0.487,11,-10.119,0,0.0689,0.00101,0.285,0.138,0.222,123.444,audio_features,5aHHf6jrqDRb1fcBmue2kn,spotify:track:5aHHf6jrqDRb1fcBmue2kn,https://api.spotify.com/v1/tracks/5aHHf6jrqDRb1fcBmue2kn,https://api.spotify.com/v1/audio-analysis/5aHHf6jrqDRb1fcBmue2kn,141613,1,The End - Remastered 2009,Abbey Road (Remastered),The Beatles
0.703,0.215,2,-23.03,1,0.0892,0.728,1.23e-06,0.13,0.522,100.874,audio_features,6UCFZ9ZOFRxK8oak7MdPZu,spotify:track:6UCFZ9ZOFRxK8oak7MdPZu,https://api.spotify.com/v1/tracks/6UCFZ9ZOFRxK8oak7MdPZu,https://api.spotify.com/v1/audio-analysis/6UCFZ9ZOFRxK8oak7MdPZu,25987,3,Her Majesty - Remastered 2009,Abbey Road (Remastered),The Beatles
0.605,0.536,1,-10.069,1,0.0421,0.518,0.0,0.528,0.688,110.849,audio_features,3oEo8Pqm5IAi8wQfCI5BpR,spotify:track:3oEo8Pqm5IAi8wQfCI5BpR,https://api.spotify.com/v1/tracks/3oEo8Pqm5IAi8wQfCI5BpR,https://api.spotify.com/v1/audio-analysis/3oEo8Pqm5IAi8wQfCI5BpR,159720,4,Yellow Submarine - Remastered 2009,Yellow Submarine (Remastered),The Beatles
0.175,0.731,9,-8.341,1,0.0705,0.000341,0.000751,0.0846,0.801,209.242,audio_features,4phXWLTSlC1BEogSWhJMDD,spotify:track:4phXWLTSlC1BEogSWhJMDD,https://api.spotify.com/v1/tracks/4phXWLTSlC1BEogSWhJMDD,https://api.spotify.com/v1/audio-analysis/4phXWLTSlC1BEogSWhJMDD,204493,4,Only A Northern Song - Remastered 2009,Yellow Submarine (Remastered),The Beatles
0.587,0.431,2,-9.495,1,0.0686,0.0722,0.0,0.561,0.778,95.937,audio_features,2ck8lFrYAch2GPtdhpTHe3,spotify:track:2ck8lFrYAch2GPtdhpTHe3,https://api.spotify.com/v1/tracks/2ck8lFrYAch2GPtdhpTHe3,https://api.spotify.com/v1/audio-analysis/2ck8lFrYAch2GPtdhpTHe3,130893,4,All Together Now - Remastered 2009,Yellow Submarine (Remastered),The Beatles
0.587,0.617,7,-9.164,1,0.028,0.0197,0.639,0.199,0.947,100.495,audio_features,5xYC2ZJJ9TMJL8BOl85O2R,spotify:track:5xYC2ZJJ9TMJL8BOl85O2R,https://api.spotify.com/v1/tracks/5xYC2ZJJ9TMJL8BOl85O2R,https://api.spotify.com/v1/audio-analysis/5xYC2ZJJ9TMJL8BOl85O2R,191307,4,Hey Bulldog - Remastered 2009,Yellow Submarine (Remastered),The Beatles
0.39,0.781,7,-7.878,1,0.0364,4.3e-05,0.412,0.1,0.199,113.511,audio_features,2bQZ9BBhP7vSBiyDz7KXnv,spotify:track:2bQZ9BBhP7vSBiyDz7KXnv,https://api.spotify.com/v1/tracks/2bQZ9BBhP7vSBiyDz7KXnv,https://api.spotify.com/v1/audio-analysis/2bQZ9BBhP7vSBiyDz7KXnv,385013,4,It's All Too Much - Remastered 2009,Yellow Submarine (Remastered),The Beatles
0.4,0.463,7,-8.455,1,0.0288,0.345,4.59e-05,0.286,0.627,103.103,audio_features,2Z8cY4QpZTFUZxCQCpvNe1,spotify:track:2Z8cY4QpZTFUZxCQCpvNe1,https://api.spotify.com/v1/tracks/2Z8cY4QpZTFUZxCQCpvNe1,https://api.spotify.com/v1/audio-analysis/2Z8cY4QpZTFUZxCQCpvNe1,231213,4,All You Need Is Love - Remastered 2009,Yellow Submarine (Remastered),The Beatles
0.354,0.281,7,-12.434,1,0.032,0.661,0.763,0.243,0.367,113.126,audio_features,1y8kq7M3tBw4zAttsZMya8,spotify:track:1y8kq7M3tBw4zAttsZMya8,https://api.spotify.com/v1/tracks/1y8kq7M3tBw4zAttsZMya8,https://api.spotify.com/v1/audio-analysis/1y8kq7M3tBw4zAttsZMya8,140733,4,Pepperland - Remastered 2009,Yellow Submarine (Remastered),The Beatles
0.237,0.096,2,-20.629,0,0.0387,0.971,0.0961,0.203,0.0629,128.054,audio_features,6FvhNdlAom6yYHa8ekAaAM,spotify:track:6FvhNdlAom6yYHa8ekAaAM,https://api.spotify.com/v1/tracks/6FvhNdlAom6yYHa8ekAaAM,https://api.spotify.com/v1/audio-analysis/6FvhNdlAom6yYHa8ekAaAM,180213,4,Sea Of Time - Remastered 2009,Yellow Submarine (Remastered),The Beatles
0.249,0.0994,6,-19.266,0,0.04,0.959,0.926,0.454,0.0357,118.99,audio_features,6n42oei7aEx2I0dcluKAGx,spotify:track:6n42oei7aEx2I0dcluKAGx,https://api.spotify.com/v1/tracks/6n42oei7aEx2I0dcluKAGx,https://api.spotify.com/v1/audio-analysis/6n42oei7aEx2I0dcluKAGx,136693,3,Sea Of Holes - Remastered 2009,Yellow Submarine (Remastered),The Beatles
0.253,0.166,9,-16.624,1,0.0346,0.945,0.862,0.135,0.0489,83.971,audio_features,30u8QyT0kBSYO5RcZmaLl3,spotify:track:30u8QyT0kBSYO5RcZmaLl3,https://api.spotify.com/v1/tracks/30u8QyT0kBSYO5RcZmaLl3,https://api.spotify.com/v1/audio-analysis/30u8QyT0kBSYO5RcZmaLl3,216693,3,Sea Of Monsters - Remastered 2009,Yellow Submarine (Remastered),The Beatles
0.538,0.378,9,-14.117,0,0.0387,0.934,0.758,0.456,0.16,117.185,audio_features,7zJKIrxcH2jY4TOqpvoLvH,spotify:track:7zJKIrxcH2jY4TOqpvoLvH,https://api.spotify.com/v1/tracks/7zJKIrxcH2jY4TOqpvoLvH,https://api.spotify.com/v1/audio-analysis/7zJKIrxcH2jY4TOqpvoLvH,139360,4,March Of The Meanies - Remastered 2009,Yellow Submarine (Remastered),The Beatles
0.269,0.0902,8,-23.018,0,0.042,0.877,0.821,0.302,0.0462,82.423,audio_features,0rHHNFcUgB0zlzCk4MVluw,spotify:track:0rHHNFcUgB0zlzCk4MVluw,https://api.spotify.com/v1/tracks/0rHHNFcUgB0zlzCk4MVluw,https://api.spotify.com/v1/audio-analysis/0rHHNFcUgB0zlzCk4MVluw,132773,4,Pepperland Laid Waste - Remastered 2009,Yellow Submarine (Remastered),The Beatles
0.406,0.219,7,-13.155,1,0.0359,0.808,0.599,0.15,0.271,105.345,audio_features,7ExawMDcRz2lMgNEjjYzdr,spotify:track:7ExawMDcRz2lMgNEjjYzdr,https://api.spotify.com/v1/tracks/7ExawMDcRz2lMgNEjjYzdr,https://api.spotify.com/v1/audio-analysis/7ExawMDcRz2lMgNEjjYzdr,134027,4,Yellow Submarine In Pepperland - Remastered 2009,Yellow Submarine (Remastered),The Beatles
0.48,0.969,9,-7.464,1,0.0854,0.069,0.00022,0.0608,0.494,142.489,audio_features,0j3p1p06deJ7f9xmJ9yG22,spotify:track:0j3p1p06deJ7f9xmJ9yG22,https://api.spotify.com/v1/tracks/0j3p1p06deJ7f9xmJ9yG22,https://api.spotify.com/v1/audio-analysis/0j3p1p06deJ7f9xmJ9yG22,163453,4,Back In The U.S.S.R. - Remastered 2009,The Beatles (Remastered),The Beatles
